city,year,yearcount,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,outbreak_severity,cum_rain_prior_2_wks,cum_rain_prior_3_wks,cum_rain_prior_4_wks,cum_rain_prior_5_wks,cum_rain_prior_6_wks,cum_rain_prior_7_wks,cum_rain_prior_8_wks,cum_rain_prior_9_wks,cum_rain_prior_10_wks,cum_rain_prior_11_wks,cum_rain_prior_12_wks,cum_rain_prior_13_wks,cum_rain_prior_14_wks,cum_rain_prior_15_wks,cum_rain_prior_16_wks,cum_rain_prior_17_wks,cum_rain_prior_18_wks,cum_rain_prior_19_wks,cum_rain_prior_20_wks,cum_rain_prior_21_wks,cum_rain_prior_22_wks,cum_rain_prior_23_wks,cum_rain_prior_24_wks,avg_min_temp_prior_2_wks,avg_min_temp_prior_3_wks,avg_min_temp_prior_4_wks,avg_min_temp_prior_5_wks,avg_min_temp_prior_6_wks,avg_min_temp_prior_7_wks,avg_min_temp_prior_8_wks,avg_min_temp_prior_9_wks,avg_min_temp_prior_10_wks,avg_min_temp_prior_11_wks,avg_min_temp_prior_12_wks,avg_min_temp_prior_13_wks,avg_min_temp_prior_14_wks,avg_min_temp_prior_15_wks,avg_min_temp_prior_16_wks,avg_min_temp_prior_17_wks,avg_min_temp_prior_18_wks,avg_min_temp_prior_19_wks,avg_min_temp_prior_20_wks,avg_min_temp_prior_21_wks,avg_min_temp_prior_22_wks,avg_min_temp_prior_23_wks,avg_min_temp_prior_24_wks,avg_max_temp_prior_2_wks,avg_max_temp_prior_3_wks,avg_max_temp_prior_4_wks,avg_max_temp_prior_5_wks,avg_max_temp_prior_6_wks,avg_max_temp_prior_7_wks,avg_max_temp_prior_8_wks,avg_max_temp_prior_9_wks,avg_max_temp_prior_10_wks,avg_max_temp_prior_11_wks,avg_max_temp_prior_12_wks,avg_max_temp_prior_13_wks,avg_max_temp_prior_14_wks,avg_max_temp_prior_15_wks,avg_max_temp_prior_16_wks,avg_max_temp_prior_17_wks,avg_max_temp_prior_18_wks,avg_max_temp_prior_19_wks,avg_max_temp_prior_20_wks,avg_max_temp_prior_21_wks,avg_max_temp_prior_22_wks,avg_max_temp_prior_23_wks,avg_max_temp_prior_24_wks,avg_specific_humidity_prior_2_wks,avg_specific_humidity_prior_3_wks,avg_specific_humidity_prior_4_wks,avg_specific_humidity_prior_5_wks,avg_specific_humidity_prior_6_wks,avg_specific_humidity_prior_7_wks,avg_specific_humidity_prior_8_wks,avg_specific_humidity_prior_9_wks,avg_specific_humidity_prior_10_wks,avg_specific_humidity_prior_11_wks,avg_specific_humidity_prior_12_wks,avg_specific_humidity_prior_13_wks,avg_specific_humidity_prior_14_wks,avg_specific_humidity_prior_15_wks,avg_specific_humidity_prior_16_wks,avg_specific_humidity_prior_17_wks,avg_specific_humidity_prior_18_wks,avg_specific_humidity_prior_19_wks,avg_specific_humidity_prior_20_wks,avg_specific_humidity_prior_21_wks,avg_specific_humidity_prior_22_wks,avg_specific_humidity_prior_23_wks,avg_specific_humidity_prior_24_wks,avg_relative_humidity_prior_2_wks,avg_relative_humidity_prior_3_wks,avg_relative_humidity_prior_4_wks,avg_relative_humidity_prior_5_wks,avg_relative_humidity_prior_6_wks,avg_relative_humidity_prior_7_wks,avg_relative_humidity_prior_8_wks,avg_relative_humidity_prior_9_wks,avg_relative_humidity_prior_10_wks,avg_relative_humidity_prior_11_wks,avg_relative_humidity_prior_12_wks,avg_relative_humidity_prior_13_wks,avg_relative_humidity_prior_14_wks,avg_relative_humidity_prior_15_wks,avg_relative_humidity_prior_16_wks,avg_relative_humidity_prior_17_wks,avg_relative_humidity_prior_18_wks,avg_relative_humidity_prior_19_wks,avg_relative_humidity_prior_20_wks,avg_relative_humidity_prior_21_wks,avg_relative_humidity_prior_22_wks,avg_relative_humidity_prior_23_wks,avg_relative_humidity_prior_24_wks,avg_total_cases_2_wks,cum_total_cases_2_wks
sj,1992,1,16,4/15/1992,0.07515,0.09743333,0.1590286,0.1729857,83.11,297.8314286,298,294.9428571,300.4,296.6,70.6,84.18428571,83.11,16.32428571,2.142857143,26.81428571,5.885714286,31.7,22.8,24.5,28,0,126.32,248.59,248.59,248.59,271.81,271.81,271.81,271.81,271.81,271.81,271.81,271.81,274.93,475.78,576.205,576.205,576.205,576.205,576.205,611.545,611.545,690.275,733.195,22.25,22.06666667,22.1,22.02,21.96666667,21.77142857,21.7625,21.75555556,21.58,21.43636364,21.31666667,21.21538462,21.25,21.20666667,21.13125,21.02941176,21.00555556,21.04210526,21.155,21.2047619,21.25,21.29130435,21.35416667,32.25,31.86666667,31.95,31.78,31.76666667,31.67142857,31.3875,31.66666667,31.72,31.61818182,31.39166667,31.33076923,31.31428571,31.26666667,31.153125,30.98529412,30.86944444,30.79210526,30.7825,30.7452381,30.71136364,30.72826087,30.78958333,15.96857143,15.73380952,15.5425,15.46114286,15.375,15.27877551,15.16660714,15.14952381,15.24057143,15.13896104,15.05952381,15.01516483,15.07357143,15.12723809,15.10410714,15.01773109,14.97984127,15.02744361,15.09307143,15.15163265,15.16564935,15.24807453,15.31970238,80.28,79.54238095,79.71642857,79.27428572,79.07142857,78.75816327,78.41803572,78.29333334,78.75157143,78.59766234,78.31619048,78.31428572,78.72877551,78.90019048,78.88852679,78.72609244,78.40027778,78.41191729,78.50510714,78.64704082,78.5062013,78.7239441,78.82122024,29,58
sj,1992,1,17,4/22/1992,0.0922,0.1137,0.1514143,0.1548286,36.16,298.0885714,298.2571429,294.0485714,300.6,296.5,25.8,78.42571429,36.16,15.45285714,2.828571429,26.67142857,7.242857143,31.7,22.2,4.6,23,0,119.27,162.48,284.75,284.75,284.75,307.97,307.97,307.97,307.97,307.97,307.97,307.97,307.97,311.09,511.94,612.365,612.365,612.365,612.365,612.365,647.705,647.705,726.435,22.5,22.23333333,22.1,22.12,22.05,22,21.825,21.81111111,21.8,21.63636364,21.5,21.38461538,21.28571429,21.31333333,21.26875,21.19411765,21.09444444,21.06842105,21.1,21.2047619,21.25,21.29130435,21.32916667,31.7,32.06666667,31.825,31.9,31.76666667,31.75714286,31.675,31.42222222,31.67,31.71818182,31.625,31.41538462,31.35714286,31.34,31.29375,31.18529412,31.025,30.91315789,30.8375,30.82619048,30.78863636,30.75434783,30.76875,15.88857143,15.79666666,15.66357142,15.52457143,15.4597619,15.38612245,15.30053571,15.1984127,15.17985714,15.25987013,15.16511905,15.08978022,15.04642857,15.09885714,15.14758928,15.12462185,15.04190476,15.00473684,15.04871429,15.11020408,15.16532467,15.17813665,15.25660714,81.305,79.66190476,79.26321429,79.45828572,79.13285715,78.97918368,78.71660714,78.41888889,78.30657143,78.72194805,78.58333334,78.32461539,78.3222449,78.70857143,78.87053572,78.86130252,78.70940476,78.40161654,78.41260714,78.50132653,78.63698052,78.50270187,78.71151786,25.5,51
sj,1992,2,18,4/29/1992,0.0125,0.0635,0.07031429,0.08944286,0,298.1971429,298.5214286,293.4,302.1,295.6,4,74.93285714,0,14.9,3.614285714,27.37142857,6.5,33.9,23.3,1.6,24,0,36.16,119.27,162.48,284.75,284.75,284.75,307.97,307.97,307.97,307.97,307.97,307.97,307.97,307.97,311.09,511.94,612.365,612.365,612.365,612.365,612.365,647.705,647.705,22.75,22.76666667,22.5,22.34,22.31666667,22.22857143,22.1625,21.98888889,21.96,21.93636364,21.775,21.63846154,21.52142857,21.42,21.4375,21.38823529,21.31111111,21.21052632,21.18,21.2047619,21.3,21.33913043,21.375,32.8,32.43333333,32.525,32.24,32.23333333,32.07142857,32.025,31.92222222,31.67,31.87272727,31.9,31.8,31.59285714,31.52666667,31.5,31.44705882,31.33611111,31.17631579,31.0625,30.98333333,30.96590909,30.92391304,30.88541667,15.17642857,15.55904762,15.5725,15.51085714,15.42047619,15.37979592,15.32535714,15.25603174,15.16857143,15.15441558,15.22988095,15.14472527,15.07622449,15.03666667,15.08642857,15.13302521,15.11214286,15.03443609,14.9995,15.04163265,15.10064935,15.15378882,15.16654762,76.67928571,79.18095238,78.47964286,78.39714286,78.70404762,78.53285714,78.47339286,78.29619048,78.07028572,77.99987013,78.40619048,78.30252747,78.08234694,78.09628572,78.47258929,78.63890756,78.64305556,78.5106391,78.22817857,78.24690476,78.33912338,78.47593168,78.35395834,23.5,47
sj,1992,2,19,5/6/1992,0.10875,0.2169,0.1823286,0.2073571,13.92,298.3357143,298.4428571,294.2214286,302.1,296,45,78.48,13.92,15.75,3,26.78571429,6.914285714,33.9,22.2,32,29,0,13.92,50.08,133.19,176.4,298.67,298.67,298.67,321.89,321.89,321.89,321.89,321.89,321.89,321.89,321.89,325.01,525.86,626.285,626.285,626.285,626.285,626.285,661.625,22.75,22.56666667,22.625,22.44,22.31666667,22.3,22.225,22.16666667,22.01,21.98181818,21.95833333,21.80769231,21.67857143,21.56666667,21.46875,21.48235294,21.43333333,21.35789474,21.26,21.22857143,21.25,21.33913043,21.375,33.9,33.16666667,32.8,32.8,32.51666667,32.47142857,32.3,32.23333333,32.12,31.87272727,32.04166667,32.05384615,31.95,31.74666667,31.675,31.64117647,31.58333333,31.47105263,31.3125,31.19761905,31.11590909,31.09347826,31.04791667,15.325,15.36761905,15.60678571,15.608,15.55071428,15.46755102,15.42607143,15.37253968,15.30542857,15.22142857,15.20404762,15.26989011,15.18795918,15.12114286,15.08125,15.12546218,15.16730159,15.14571428,15.07021429,15.03523809,15.07383117,15.12888199,15.17863095,76.70642857,77.27952381,79.00571429,78.47971429,78.41095238,78.67204082,78.52625,78.47412699,78.31457143,78.10753247,78.03988095,78.41186813,78.31520408,78.10885714,78.12026786,78.47302521,78.63007937,78.63447369,78.50910714,78.24017007,78.2575,78.34524845,78.47610119,26.5,53
sj,1992,2,20,5/13/1992,0.101875,-0.0088,0.1420667,0.1259,2.94,298.3342857,298.5142857,294.2757143,300.4,296.4,27.5,78.38142857,2.94,15.68714286,2.228571429,27.44285714,5.957142857,31.1,22.8,8.1,26,0,16.86,16.86,53.02,136.13,179.34,301.61,301.61,301.61,324.83,324.83,324.83,324.83,324.83,324.83,324.83,324.83,327.95,528.8,629.225,629.225,629.225,629.225,629.225,22.5,22.76666667,22.625,22.66,22.5,22.38571429,22.3625,22.28888889,22.23,22.08181818,22.05,22.02307692,21.87857143,21.75333333,21.64375,21.54705882,21.55555556,21.50526316,21.43,21.33333333,21.3,21.3173913,21.4,32.5,32.96666667,32.65,32.46,32.51666667,32.31428571,32.3,32.16666667,32.12,32.02727273,31.80833333,31.96923077,31.98571429,31.89333333,31.70625,31.64117647,31.61111111,31.55789474,31.4525,31.30238095,31.19318182,31.11521739,31.09375,15.71857143,15.44571429,15.4475,15.62285714,15.62119048,15.57020408,15.495,15.45507936,15.404,15.34012987,15.26023809,15.24120879,15.29969388,15.22123809,15.15651786,15.11689076,15.15666667,15.19466165,15.17278571,15.09959184,15.06487013,15.10049689,15.15214286,78.43071429,77.2647619,77.555,78.88085714,78.46333333,78.40673469,78.63571429,78.51015873,78.46485714,78.32064935,78.13035714,78.06615385,78.40969388,78.31961905,78.12589286,78.13563025,78.46793651,78.61699248,78.62182143,78.50302721,78.24659091,78.2628882,78.34675595,27.5,55
sj,1992,2,21,5/20/1992,0.1024,0.0686,0.06238333,0.0574,71.85,298.4085714,298.5571429,295.7671429,301,296.8,570.5,85.64714286,71.85,17.23285714,2.714285714,27.85714286,6.771428571,32.8,23.3,22.1,23,0,74.79,88.71,88.71,124.87,207.98,251.19,373.46,373.46,373.46,396.68,396.68,396.68,396.68,396.68,396.68,396.68,396.68,399.8,600.65,701.075,701.075,701.075,701.075,23.05,22.76666667,22.9,22.76,22.76666667,22.61428571,22.5,22.46666667,22.39,22.32727273,22.18333333,22.14615385,22.11428571,21.97333333,21.85,21.74117647,21.64444444,21.64736842,21.595,21.51904762,21.42272727,21.38695652,21.4,31.95,32.6,32.925,32.68,32.51666667,32.55714286,32.375,32.35555556,32.23,32.18181818,32.09166667,31.88461538,32.02857143,32.04,31.95,31.77058824,31.70555556,31.67368421,31.62,31.51666667,31.37045455,31.26304348,31.18541667,16.46,16.22333333,15.8925,15.80457143,15.89119048,15.85142857,15.77803571,15.68809524,15.63285714,15.57025974,15.49785714,15.41197802,15.38346939,15.42857143,15.34696428,15.27865546,15.23444444,15.26593985,15.29657143,15.27088435,15.19655844,15.15913043,15.18934524,82.01428572,80.83619048,79.36035714,79.17342857,80.00857143,79.48959184,79.31178571,79.41476191,79.22385714,79.11779221,78.93119048,78.70857143,78.60765306,78.89219048,78.77758929,78.56831933,78.55293651,78.84578948,78.9685,78.95636055,78.82775974,78.56835404,78.57056548,24.5,49
sj,1992,2,22,5/27/1992,0.1215,0.104275,0.2191571,0.2130143,186.25,298.6157143,298.75,296.3342857,301.4,297,130.3,87.30142857,186.25,17.83285714,2.357142857,27.42857143,5.957142857,31.7,23.9,80.2,20,0,258.1,261.04,274.96,274.96,311.12,394.23,437.44,559.71,559.71,559.71,582.93,582.93,582.93,582.93,582.93,582.93,582.93,582.93,586.05,786.9,887.325,887.325,887.325,23.6,23.33333333,23.05,23.1,22.95,22.92857143,22.775,22.65555556,22.61,22.52727273,22.45833333,22.31538462,22.27142857,22.23333333,22.09375,21.97058824,21.86111111,21.76315789,21.76,21.7047619,21.62727273,21.53043478,21.49166667,32.25,31.86666667,32.375,32.68,32.51666667,32.4,32.45,32.3,32.29,32.18181818,32.14166667,32.06153846,31.87142857,32.00666667,32.01875,31.93529412,31.76666667,31.70526316,31.675,31.62380952,31.525,31.38478261,31.28125,17.53285714,16.91761905,16.62571428,16.28057143,16.14261905,16.16857143,16.09910714,16.0063492,15.90257143,15.83285714,15.75880952,15.67747253,15.58489796,15.5467619,15.57883928,15.49319328,15.42055555,15.37120301,15.39428571,15.41734694,15.38733766,15.31118012,15.27053571,86.47428572,83.77666667,82.4525,80.94857143,80.52809524,81.05040816,80.46607143,80.19952381,80.20342857,79.95818182,79.79976191,79.57505495,79.32234694,79.1872381,79.41776786,79.2789916,79.05349207,79.01338346,79.26857143,79.36530612,79.33568182,79.19618013,78.93223214,21.5,43
sj,1992,2,23,6/3/1992,0.12165,0.13995,0.1100857,0.1022286,42.24,299.1042857,299.2285714,296.5228571,301,297.8,50,85.82714286,42.24,17.99571429,2.114285714,27.5,6.914285714,31.7,22.8,103.9,19,0,228.49,300.34,303.28,317.2,317.2,353.36,436.47,479.68,601.95,601.95,601.95,625.17,625.17,625.17,625.17,625.17,625.17,625.17,625.17,628.29,829.14,929.565,929.565,23.35,23.33333333,23.2,23,23.05,22.92857143,22.9125,22.77777778,22.67,22.62727273,22.55,22.48461538,22.35,22.30666667,22.26875,22.13529412,22.01666667,21.91052632,21.815,21.80952381,21.75454545,21.67826087,21.58333333,31.7,32.06666667,31.825,32.24,32.51666667,32.4,32.3125,32.36666667,32.24,32.23636364,32.14166667,32.10769231,32.03571429,31.86,31.9875,32,31.92222222,31.76315789,31.705,31.67619048,31.62727273,31.5326087,31.39791667,17.91428572,17.68714286,17.18714286,16.89971429,16.56642857,16.40734694,16.39696429,16.30984127,16.20528571,16.09285714,16.01309524,15.93087912,15.84306122,15.74561905,15.69982143,15.7210084,15.63222222,15.55609022,15.50242857,15.51816326,15.53454545,15.50074534,15.42303571,86.56428572,86.25857143,84.28928572,83.12742857,81.76166667,81.28510204,81.6475,81.06174603,80.76228572,80.71467533,80.44726191,80.26340659,80.02163265,79.756,79.60223214,79.79478992,79.64277778,79.41,79.35407143,79.58088436,79.65902598,79.61791926,79.47247024,19.5,39
sj,1992,2,24,6/10/1992,0.08395,0.0856,0.1023714,0.1117714,43.21,298.9014286,298.9642857,296.1542857,300.5,297.6,43.8,84.87,43.21,17.57,1.985714286,28.2,6.871428571,32.8,24.4,102.4,20,0,85.45,271.7,343.55,346.49,360.41,360.41,396.57,479.68,522.89,645.16,645.16,645.16,668.38,668.38,668.38,668.38,668.38,668.38,668.38,668.38,671.5,872.35,972.775,23.6,23.7,23.6,23.44,23.23333333,23.24285714,23.1125,23.07777778,22.94,22.82727273,22.775,22.69230769,22.62142857,22.48666667,22.4375,22.39411765,22.26111111,22.14210526,22.035,21.93809524,21.92727273,21.86956522,21.79166667,32.25,32.06666667,32.25,32.02,32.33333333,32.55714286,32.45,32.36666667,32.41,32.29090909,32.28333333,32.19230769,32.15714286,32.08666667,31.91875,32.03529412,32.04444444,31.96842105,31.815,31.75714286,31.72727273,31.67826087,31.58541667,17.78285715,17.79952381,17.65785714,17.26371429,17.01142857,16.70979592,16.55267857,16.52730159,16.43585714,16.32935065,16.21595238,16.13285714,16.04795918,15.95819048,15.85964286,15.80983193,15.82373016,15.73421053,15.65678571,15.60088435,15.61142857,15.62304348,15.58696429,85.34857143,85.99952381,85.91142857,84.40542857,83.41785714,82.20571429,81.73321429,82.00555556,81.44257143,81.13571429,81.06095238,80.78747253,80.59244898,80.34485714,80.075625,79.91210084,80.07674603,79.91789474,79.683,79.6167347,79.8212987,79.88559006,79.83675595,19.5,39
sj,1992,2,25,6/17/1992,0.10445,0.15315,0.1811571,0.1920857,52.07,298.9314286,298.9571429,296.0428571,301,297,37.1,84.24857143,52.07,17.44142857,2,28.28571429,6.742857143,32.8,24.4,29.8,26,0,95.28,137.52,323.77,395.62,398.56,412.48,412.48,448.64,531.75,574.96,697.23,697.23,697.23,720.45,720.45,720.45,720.45,720.45,720.45,720.45,720.45,723.57,924.42,24.4,23.86666667,23.875,23.76,23.6,23.4,23.3875,23.25555556,23.21,23.07272727,22.95833333,22.9,22.81428571,22.74,22.60625,22.55294118,22.50555556,22.37368421,22.255,22.14761905,22.05,22.03478261,21.975,32.8,32.43333333,32.25,32.36,32.15,32.4,32.5875,32.48888889,32.41,32.44545455,32.33333333,32.32307692,32.23571429,32.2,32.13125,31.97058824,32.07777778,32.08421053,32.01,31.86190476,31.80454545,31.77391304,31.725,17.50571429,17.66904762,17.71,17.61457143,17.29333333,17.07285714,16.80125,16.65142857,16.61871428,16.52727273,16.42202381,16.31021978,16.22632653,16.14085714,16.05089286,15.95268907,15.90047619,15.90887218,15.81957143,15.74176871,15.68454545,15.69099379,15.69880952,84.55928571,84.98190476,85.56178572,85.57885714,84.37928572,83.53653061,82.46107143,82.01269841,82.22985714,81.69766234,81.39511905,81.30615385,81.03469388,80.83619048,80.58883929,80.32109244,80.15301587,80.29631579,80.13442857,79.90040816,79.82727273,80.01378882,80.06738095,23,46
sj,1992,2,26,6/24/1992,0.1302,0.1302,0.13938,0.11475,52.96,299.5685714,299.55,296.3842857,301.8,298,33.7,82.77714286,52.96,17.80714286,1.728571429,28.48571429,7.028571429,32.8,23.9,5.4,29,0,105.03,148.24,190.48,376.73,448.58,451.52,465.44,465.44,501.6,584.71,627.92,750.19,750.19,750.19,773.41,773.41,773.41,773.41,773.41,773.41,773.41,773.41,776.53,24.15,24.23333333,23.875,23.88,23.78333333,23.64285714,23.4625,23.44444444,23.32,23.27272727,23.14166667,23.03076923,22.97142857,22.88666667,22.8125,22.68235294,22.62777778,22.57894737,22.45,22.33333333,22.22727273,22.13043478,22.1125,32.8,32.8,32.525,32.36,32.43333333,32.24285714,32.45,32.61111111,32.52,32.44545455,32.475,32.36923077,32.35714286,32.27333333,32.2375,32.17058824,32.01666667,32.11578947,32.12,32.04761905,31.90454545,31.84782609,31.81666667,17.62428572,17.60619048,17.70357143,17.72942857,17.64666667,17.36673469,17.16464286,16.91301587,16.767,16.72675325,16.63392857,16.52857143,16.41714286,16.33171429,16.245,16.15420168,16.05571428,16.00082707,16.00378571,15.91421769,15.83564935,15.7768323,15.77916667,83.51285714,83.9652381,84.43071429,85.00485714,85.11190476,84.15040816,83.44160714,82.49619048,82.08914286,82.27961039,81.78761905,81.50142857,81.41122449,81.15085714,80.9575,80.71756303,80.45753968,80.29112782,80.42035714,80.26027211,80.03116883,79.95552795,80.12892857,27.5,55
sj,1992,2,27,7/1/1992,0.1194,0.1439,0.1693286,0.1684714,10.74,300.1771429,300.3785714,296.2757143,301.8,298.3,10,79.33428571,10.74,17.66714286,2.271428571,29.22857143,6.642857143,33.3,25.6,3.1,31,0,63.7,115.77,158.98,201.22,387.47,459.32,462.26,476.18,476.18,512.34,595.45,638.66,760.93,760.93,760.93,784.15,784.15,784.15,784.15,784.15,784.15,784.15,784.15,24.75,24.63333333,24.575,24.22,24.16666667,24.04285714,23.8875,23.7,23.66,23.52727273,23.46666667,23.33076923,23.21428571,23.14666667,23.05625,22.97647059,22.84444444,22.78421053,22.73,22.6,22.48181818,22.37391304,22.275,33.05,32.96666667,32.925,32.68,32.51666667,32.55714286,32.375,32.54444444,32.68,32.59090909,32.51666667,32.53846154,32.43571429,32.42,32.3375,32.3,32.23333333,32.08421053,32.175,32.17619048,32.10454545,31.96521739,31.90833333,17.73714286,17.63857143,17.62142857,17.69628572,17.71904762,17.64959184,17.40428572,17.22047619,16.98842857,16.84883117,16.80511905,16.71340659,16.60989796,16.50047619,16.41517857,16.32865546,16.23825397,16.14052632,16.08414286,16.0829932,15.9938961,15.9152795,15.85559524,81.05571428,82.12,82.8075,83.41142857,84.05976191,84.28653061,83.54839286,82.9852381,82.18,81.8387013,82.03416667,81.5989011,81.34663265,81.27276191,81.03732143,80.86201681,80.64071429,80.39842105,80.24328572,80.36863946,80.21818182,80.00086957,79.92964286,30,60
sj,1992,2,28,7/8/1992,0.1157,0.192,0.1468571,0.1530714,1.86,300.2857143,300.5642857,296.1985714,302.2,298.7,5.4,78.49714286,1.86,17.56857143,2.785714286,28.72857143,6.614285714,32.8,24.4,1.8,28,0,12.6,65.56,117.63,160.84,203.08,389.33,461.18,464.12,478.04,478.04,514.2,597.31,640.52,762.79,762.79,762.79,786.01,786.01,786.01,786.01,786.01,786.01,786.01,25,24.63333333,24.575,24.54,24.25,24.2,24.0875,23.94444444,23.77,23.72727273,23.6,23.53846154,23.40714286,23.29333333,23.225,23.13529412,23.05555556,22.92631579,22.865,22.80952381,22.68181818,22.56521739,22.45833333,33.05,32.96666667,32.925,32.9,32.7,32.55714286,32.5875,32.42222222,32.57,32.69090909,32.60833333,32.53846154,32.55714286,32.46,32.44375,32.36470588,32.32777778,32.26315789,32.12,32.2047619,32.20454545,32.13478261,32,17.61785715,17.68095238,17.62107143,17.61085714,17.675,17.69755102,17.63946429,17.42253968,17.25528571,17.04116883,16.90880952,16.86384615,16.7744898,16.67380952,16.56723214,16.48302521,16.39753968,16.30827068,16.21192857,16.15482993,16.15051948,16.06236025,15.98416667,78.91571428,80.20285714,81.21428572,81.94542857,82.59238095,83.26510204,83.56285714,82.98714286,82.53642857,81.84519481,81.5602381,81.76208791,81.37734694,81.15666667,81.09928572,80.88789916,80.73063492,80.52789474,80.30335714,80.16013606,80.28357143,80.14335404,79.93821429,29.5,59
sj,1992,2,29,7/15/1992,0.112,0.1255,0.14214,0.1825333,94.14,299.79,299.8285714,296.0528571,301.8,298,46.1,80.15,94.14,17.43,2,27.62857143,6.042857143,31.7,23.9,45.2,26,0,96,106.74,159.7,211.77,254.98,297.22,483.47,555.32,558.26,572.18,572.18,608.34,691.45,734.66,856.93,856.93,856.93,880.15,880.15,880.15,880.15,880.15,880.15,24.15,24.63333333,24.45,24.44,24.43333333,24.2,24.1625,24.06666667,23.94,23.78181818,23.74166667,23.62307692,23.56428571,23.44,23.33125,23.26470588,23.17777778,23.1,22.975,22.91428571,22.85909091,22.73478261,22.62083333,32.25,32.6,32.65,32.68,32.7,32.55714286,32.45,32.48888889,32.35,32.49090909,32.60833333,32.53846154,32.47857143,32.5,32.4125,32.4,32.32777778,32.29473684,32.235,32.1,32.18181818,32.1826087,32.11666667,17.49928572,17.5552381,17.61821429,17.58285714,17.58071429,17.64,17.66410714,17.61619048,17.42328571,17.27116883,17.07357143,16.9489011,16.90428571,16.81819048,16.72107143,16.61798319,16.53563492,16.4518797,16.36435714,16.26993197,16.21279221,16.20614907,16.11934524,79.32357143,79.32714286,80.18964286,81.00142857,81.64619048,82.24346939,82.87571429,83.18365079,82.70342857,82.31948052,81.70392857,81.45175824,81.64693878,81.29552381,81.09375,81.04344538,80.84690476,80.70007519,80.509,80.29605442,80.15967533,80.27776398,80.14363095,27,54
sj,1992,2,30,7/22/1992,-0.1396,0.05918,0.1371286,0.1288714,33.51,299.2271429,299.3714286,295.8757143,301.1,298,69.04,81.98428571,33.51,17.24857143,2.028571429,27.55714286,6.857142857,31.7,23.3,41,32,0,127.65,129.51,140.25,193.21,245.28,288.49,330.73,516.98,588.83,591.77,605.69,605.69,641.85,724.96,768.17,890.44,890.44,890.44,913.66,913.66,913.66,913.66,913.66,23.6,23.86666667,24.3,24.22,24.25,24.27142857,24.0875,24.06666667,23.99,23.88181818,23.74166667,23.70769231,23.6,23.54666667,23.43125,23.32941176,23.26666667,23.18421053,23.11,22.99047619,22.93181818,22.87826087,22.75833333,31.7,32.06666667,32.375,32.46,32.51666667,32.55714286,32.45,32.36666667,32.41,32.29090909,32.425,32.53846154,32.47857143,32.42666667,32.45,32.37058824,32.36111111,32.29473684,32.265,32.20952381,32.08181818,32.16086957,32.1625,17.33928572,17.41571429,17.47857143,17.54428572,17.52714286,17.53326531,17.59107143,17.61793651,17.57942857,17.4074026,17.26928571,17.08703297,16.97030612,16.9272381,16.84508929,16.75210084,16.65301587,16.57315789,16.49171429,16.40646258,16.31441558,16.25782609,16.24958333,81.06714285,80.21047619,79.99142857,80.54857143,81.1652381,81.6944898,82.21107143,82.77666667,83.06371429,82.63805195,82.29154762,81.72549451,81.48979592,81.66942857,81.33857143,81.14613445,81.09571429,80.90676692,80.76428572,80.5792517,80.37279221,80.23900621,80.34886905,29,58
sj,1992,2,31,7/29/1992,0.0539,0.1261333,0.1337714,0.1499143,31.12,299.0257143,299.1071429,295.7457143,300.8,297.7,58.8,82.34571429,31.12,17.11428571,1.814285714,27.97142857,6.928571429,32.2,22.8,14.2,35,0,64.63,158.77,160.63,171.37,224.33,276.4,319.61,361.85,548.1,619.95,622.89,636.81,636.81,672.97,756.08,799.29,921.56,921.56,921.56,944.78,944.78,944.78,944.78,23.05,23.33333333,23.6,24,23.98333333,24.04285714,24.0875,23.94444444,23.94,23.88181818,23.79166667,23.66923077,23.64285714,23.54666667,23.5,23.39411765,23.3,23.24210526,23.165,23.0952381,22.98181818,22.92608696,22.875,31.95,31.86666667,32.1,32.34,32.41666667,32.47142857,32.5125,32.42222222,32.35,32.39090909,32.28333333,32.40769231,32.51428571,32.46,32.4125,32.43529412,32.36111111,32.35263158,32.29,32.26190476,32.20909091,32.08695652,32.1625,17.18142857,17.26428571,17.34035714,17.40571429,17.47261905,17.46816327,17.48089286,17.53809524,17.56757143,17.53714286,17.38297619,17.25736264,17.08897959,16.97990476,16.93892857,16.86092437,16.77222222,16.67729323,16.60021429,16.52136054,16.43863636,16.34919255,16.2935119,82.165,81.49333333,80.74428572,80.46228571,80.84809524,81.33387755,81.77589286,82.22603175,82.73357143,82.99844156,82.61369048,82.29571429,81.76979592,81.54685714,81.71169643,81.39781513,81.21277778,81.16150376,80.97871429,80.83959184,80.65954546,80.45857143,80.32678572,33.5,67
